1, 1, .5, 1.7, .3, 1.4, .3, 0.06, -0.033680, 0.030807, 0.037835
1, 1, .5, 1.7, .3, 1.4, .3, 0.07, -0.039121, 0.031709, 0.037701
1, 1, .5, 1.7, .3, 1.4, .3, 0.08, -0.044519, 0.032629, 0.037574
1, 1, .5, 1.7, .3, 1.4, .3, 0.08, -0.044519, 0.032629, 0.037574
1, 1, .5, 1.7, .3, 1.4, .3, 0.1, -0.055186, 0.034522, 0.037347
1, 1, .5, 1.7, .3, 1.4, .3, 0.11, -0.060456, 0.035498, 0.037249
1, 1, .5, 1.7, .3, 1.4, .3, 0.12, -0.065684, 0.036494, 0.037164
1, 1, .5, 1.7, .3, 1.4, .3, 0.13, -0.070870, 0.037511, 0.037094
1, 1, .5, 1.7, .3, 1.4, .3, 0.14, -0.076016, 0.038550, 0.037041
1, 1, .5, 1.8, .3, 1.4, .3, 0.05, -0.027497, 0.028925, 0.036326
1, 1, .5, 1.8, .3, 1.4, .3, 0.06, -0.032855, 0.029773, 0.036127
1, 1, .5, 1.8, .3, 1.4, .3, 0.07, -0.038170, 0.030636, 0.035930
1, 1, .5, 1.8, .3, 1.4, .3, 0.08, -0.043443, 0.031515, 0.035736
1, 1, .5, 1.8, .3, 1.4, .3, 0.08, -0.043443, 0.031515, 0.035736
1, 1, .5, 1.8, .3, 1.4, .3, 0.1, -0.053865, 0.033321, 0.035356
1, 1, .5, 1.8, .3, 1.4, .3, 0.11, -0.059014, 0.034249, 0.035173
1, 1, .5, 1.8, .3, 1.4, .3, 0.12, -0.064122, 0.035195, 0.034994
1, 1, .5, 1.8, .3, 1.4, .3, 0.13, -0.069191, 0.036159, 0.034822
1, 1, .5, 1.8, .3, 1.4, .3, 0.14, -0.074220, 0.037142, 0.034657
1, 1, .5, 1.9, .3, 1.4, .3, 0.05, -0.026869, 0.028034, 0.034862
1, 1, .5, 1.9, .3, 1.4, .3, 0.06, -0.032111, 0.028850, 0.034615
1, 1, .5, 1.9, .3, 1.4, .3, 0.07, -0.037312, 0.029679, 0.034367
1, 1, .5, 1.9, .3, 1.4, .3, 0.08, -0.042472, 0.030522, 0.034118
1, 1, .5, 1.9, .3, 1.4, .3, 0.08, -0.042472, 0.030522, 0.034118
1, 1, .5, 1.9, .3, 1.4, .3, 0.1, -0.052671, 0.032252, 0.033615
1, 1, .5, 1.9, .3, 1.4, .3, 0.11, -0.057711, 0.033139, 0.033363
1, 1, .5, 1.9, .3, 1.4, .3, 0.12, -0.062712, 0.034042, 0.033110
1, 1, .5, 1.9, .3, 1.4, .3, 0.13, -0.067674, 0.034961, 0.032857
1, 1, .5, 1.9, .3, 1.4, .3, 0.14, -0.072597, 0.035897, 0.032605
1, 1, .5, 2.0, .3, 1.4, .3, 0.05, -0.026299, 0.027233, 0.033554
1, 1, .5, 2.0, .3, 1.4, .3, 0.06, -0.031436, 0.028019, 0.033267
1, 1, .5, 2.0, .3, 1.4, .3, 0.07, -0.036533, 0.028818, 0.032977
1, 1, .5, 2.0, .3, 1.4, .3, 0.08, -0.041590, 0.029630, 0.032683
1, 1, .5, 2.0, .3, 1.4, .3, 0.08, -0.041590, 0.029630, 0.032683
1, 1, .5, 2.0, .3, 1.4, .3, 0.1, -0.051586, 0.031294, 0.032080
1, 1, .5, 2.0, .3, 1.4, .3, 0.11, -0.056527, 0.032145, 0.031772
1, 1, .5, 2.0, .3, 1.4, .3, 0.12, -0.061429, 0.033011, 0.031460
1, 1, .5, 2.0, .3, 1.4, .3, 0.13, -0.066294, 0.033891, 0.031142
1, 1, .5, 2.0, .3, 1.4, .3, 0.14, -0.071122, 0.034786, 0.030820
1, 1, .5, 2.1, .3, 1.4, .3, 0.05, -0.025779, 0.026508, 0.032377
1, 1, .5, 2.1, .3, 1.4, .3, 0.06, -0.030820, 0.027268, 0.032058
1, 1, .5, 2.1, .3, 1.4, .3, 0.07, -0.035821, 0.028041, 0.031733
1, 1, .5, 2.1, .3, 1.4, .3, 0.08, -0.040784, 0.028825, 0.031401
1, 1, .5, 2.1, .3, 1.4, .3, 0.08, -0.040784, 0.028825, 0.031401
1, 1, .5, 2.1, .3, 1.4, .3, 0.1, -0.050596, 0.030429, 0.030717
1, 1, .5, 2.1, .3, 1.4, .3, 0.11, -0.055445, 0.031250, 0.030364
1, 1, .5, 2.1, .3, 1.4, .3, 0.12, -0.060258, 0.032083, 0.030003
1, 1, .5, 2.1, .3, 1.4, .3, 0.13, -0.065034, 0.032929, 0.029633
1, 1, .5, 2.1, .3, 1.4, .3, 0.14, -0.069774, 0.033787, 0.029255
1, 1, .5, 2.2, .3, 1.4, .3, 0.05, -0.025303, 0.025849, 0.031314
1, 1, .5, 2.2, .3, 1.4, .3, 0.06, -0.030255, 0.026586, 0.030968
1, 1, .5, 2.2, .3, 1.4, .3, 0.07, -0.035169, 0.027334, 0.030613
1, 1, .5, 2.2, .3, 1.4, .3, 0.08, -0.040045, 0.028094, 0.030251
1, 1, .5, 2.2, .3, 1.4, .3, 0.08, -0.040045, 0.028094, 0.030251
1, 1, .5, 2.2, .3, 1.4, .3, 0.1, -0.049687, 0.029645, 0.029499
1, 1, .5, 2.2, .3, 1.4, .3, 0.11, -0.054453, 0.030438, 0.029108
1, 1, .5, 2.2, .3, 1.4, .3, 0.12, -0.059183, 0.031242, 0.028708
1, 1, .5, 2.2, .3, 1.4, .3, 0.13, -0.063877, 0.032058, 0.028296
1, 1, .5, 2.2, .3, 1.4, .3, 0.14, -0.068536, 0.032885, 0.027872
1, 1, .5, 2.3, .3, 1.4, .3, 0.05, -0.024866, 0.025247, 0.030348
1, 1, .5, 2.3, .3, 1.4, .3, 0.06, -0.029736, 0.025963, 0.029979
1, 1, .5, 2.3, .3, 1.4, .3, 0.07, -0.034569, 0.026690, 0.029600
1, 1, .5, 2.3, .3, 1.4, .3, 0.08, -0.039365, 0.027426, 0.029212
1, 1, .5, 2.3, .3, 1.4, .3, 0.08, -0.039365, 0.027426, 0.029212
1, 1, .5, 2.3, .3, 1.4, .3, 0.1, -0.048850, 0.028931, 0.028404
1, 1, .5, 2.3, .3, 1.4, .3, 0.11, -0.053539, 0.029699, 0.027983
1, 1, .5, 2.3, .3, 1.4, .3, 0.12, -0.058192, 0.030477, 0.027549
1, 1, .5, 2.3, .3, 1.4, .3, 0.13, -0.062811, 0.031266, 0.027103
1, 1, .5, 2.3, .3, 1.4, .3, 0.14, -0.067396, 0.032065, 0.026642
1, 1, .5, 2.4, .3, 1.4, .3, 0.05, -0.024461, 0.024694, 0.029468
1, 1, .5, 2.4, .3, 1.4, .3, 0.06, -0.029256, 0.025392, 0.029079
1, 1, .5, 2.4, .3, 1.4, .3, 0.07, -0.034014, 0.026099, 0.028679
1, 1, .5, 2.4, .3, 1.4, .3, 0.08, -0.038737, 0.026815, 0.028269
1, 1, .5, 2.4, .3, 1.4, .3, 0.08, -0.038737, 0.026815, 0.028269
1, 1, .5, 2.4, .3, 1.4, .3, 0.1, -0.048076, 0.028277, 0.027414
1, 1, .5, 2.4, .3, 1.4, .3, 0.11, -0.052693, 0.029022, 0.026968
1, 1, .5, 2.4, .3, 1.4, .3, 0.12, -0.057277, 0.029777, 0.026507
1, 1, .5, 2.4, .3, 1.4, .3, 0.13, -0.061826, 0.030542, 0.026032
1, 1, .5, 2.4, .3, 1.4, .3, 0.14, -0.066341, 0.031316, 0.025541
1, 1, .5, 1.4, .3, 1.5, .3, 0.05, -0.029741, 0.032829, 0.043592
1, 1, .5, 1.4, .3, 1.5, .3, 0.06, -0.035503, 0.033816, 0.043726
1, 1, .5, 1.4, .3, 1.5, .3, 0.07, -0.041219, 0.034825, 0.043889
1, 1, .5, 1.4, .3, 1.5, .3, 0.08, -0.046890, 0.035859, 0.044083
1, 1, .5, 1.4, .3, 1.5, .3, 0.08, -0.046890, 0.035859, 0.044083
1, 1, .5, 1.4, .3, 1.5, .3, 0.1, -0.058097, 0.038006, 0.044587
1, 1, .5, 1.4, .3, 1.5, .3, 0.11, -0.063635, 0.039122, 0.044906
1, 1, .5, 1.4, .3, 1.5, .3, 0.12, -0.069130, 0.040270, 0.045278
1, 1, .5, 1.4, .3, 1.5, .3, 0.13, -0.074582, 0.041452, 0.045711
1, 1, .5, 1.4, .3, 1.5, .3, 0.14, -0.079993, 0.042670, 0.046214
1, 1, .5, 1.5, .3, 1.5, .3, 0.05, -0.028763, 0.031380, 0.041131
1, 1, .5, 1.5, .3, 1.5, .3, 0.06, -0.034347, 0.032309, 0.041154
1, 1, .5, 1.5, .3, 1.5, .3, 0.07, -0.039888, 0.033258, 0.041196
1, 1, .5, 1.5, .3, 1.5, .3, 0.08, -0.045385, 0.034229, 0.041259
1, 1, .5, 1.5, .3, 1.5, .3, 0.08, -0.045385, 0.034229, 0.041259
1, 1, .5, 1.5, .3, 1.5, .3, 0.1, -0.056250, 0.036236, 0.041460
1, 1, .5, 1.5, .3, 1.5, .3, 0.11, -0.061619, 0.037275, 0.041604
1, 1, .5, 1.5, .3, 1.5, .3, 0.12, -0.066947, 0.038339, 0.041782
1, 1, .5, 1.5, .3, 1.5, .3, 0.13, -0.072234, 0.039431, 0.042000
1, 1, .5, 1.5, .3, 1.5, .3, 0.14, -0.077480, 0.040552, 0.042263
1, 1, .5, 1.6, .3, 1.5, .3, 0.05, -0.027901, 0.030115, 0.039000
1, 1, .5, 1.6, .3, 1.5, .3, 0.06, -0.033328, 0.030996, 0.038936
1, 1, .5, 1.6, .3, 1.5, .3, 0.07, -0.038712, 0.031895, 0.038883
1, 1, .5, 1.6, .3, 1.5, .3, 0.08, -0.044055, 0.032812, 0.038843
1, 1, .5, 1.6, .3, 1.5, .3, 0.08, -0.044055, 0.032812, 0.038843
1, 1, .5, 1.6, .3, 1.5, .3, 0.1, -0.054618, 0.034703, 0.038808
1, 1, .5, 1.6, .3, 1.5, .3, 0.11, -0.059839, 0.035679, 0.038818
1, 1, .5, 1.6, .3, 1.5, .3, 0.12, -0.065019, 0.036676, 0.038849
1, 1, .5, 1.6, .3, 1.5, .3, 0.13, -0.070160, 0.037695, 0.038904
1, 1, .5, 1.6, .3, 1.5, .3, 0.14, -0.075263, 0.038739, 0.038986
1, 1, .5, 1.7, .3, 1.5, .3, 0.05, -0.027134, 0.029001, 0.037138
1, 1, .5, 1.7, .3, 1.5, .3, 0.06, -0.032421, 0.029842, 0.037004
1, 1, .5, 1.7, .3, 1.5, .3, 0.07, -0.037666, 0.030698, 0.036875
1, 1, .5, 1.7, .3, 1.5, .3, 0.08, -0.042872, 0.031569, 0.036753
1, 1, .5, 1.7, .3, 1.5, .3, 0.08, -0.042872, 0.031569, 0.036753
1, 1, .5, 1.7, .3, 1.5, .3, 0.1, -0.053165, 0.033363, 0.036533
1, 1, .5, 1.7, .3, 1.5, .3, 0.11, -0.058253, 0.034285, 0.036438
1, 1, .5, 1.7, .3, 1.5, .3, 0.12, -0.063302, 0.035226, 0.036354
1, 1, .5, 1.7, .3, 1.5, .3, 0.13, -0.068313, 0.036186, 0.036284
1, 1, .5, 1.7, .3, 1.5, .3, 0.14, -0.073287, 0.037165, 0.036229
1, 1, .5, 1.8, .3, 1.5, .3, 0.05, -0.026447, 0.028013, 0.035497
1, 1, .5, 1.8, .3, 1.5, .3, 0.06, -0.031607, 0.028818, 0.035306
1, 1, .5, 1.8, .3, 1.5, .3, 0.07, -0.036728, 0.029636, 0.035116
1, 1, .5, 1.8, .3, 1.5, .3, 0.08, -0.041810, 0.030469, 0.034928
1, 1, .5, 1.8, .3, 1.5, .3, 0.08, -0.041810, 0.030469, 0.034928
1, 1, .5, 1.8, .3, 1.5, .3, 0.1, -0.051860, 0.032179, 0.034560
1, 1, .5, 1.8, .3, 1.5, .3, 0.11, -0.056829, 0.033056, 0.034382
1, 1, .5, 1.8, .3, 1.5, .3, 0.12, -0.061760, 0.033950, 0.034208
1, 1, .5, 1.8, .3, 1.5, .3, 0.13, -0.066655, 0.034859, 0.034040
1, 1, .5, 1.8, .3, 1.5, .3, 0.14, -0.071513, 0.035786, 0.033878
1, 1, .5, 1.9, .3, 1.5, .3, 0.05, -0.025828, 0.027129, 0.034040
1, 1, .5, 1.9, .3, 1.5, .3, 0.06, -0.030873, 0.027903, 0.033802
1, 1, .5, 1.9, .3, 1.5, .3, 0.07, -0.035881, 0.028689, 0.033562
1, 1, .5, 1.9, .3, 1.5, .3, 0.08, -0.040851, 0.029488, 0.033320
1, 1, .5, 1.9, .3, 1.5, .3, 0.08, -0.040851, 0.029488, 0.033320
1, 1, .5, 1.9, .3, 1.5, .3, 0.1, -0.050682, 0.031125, 0.032834
1, 1, .5, 1.9, .3, 1.5, .3, 0.11, -0.055542, 0.031964, 0.032590
1, 1, .5, 1.9, .3, 1.5, .3, 0.12, -0.060367, 0.032817, 0.032344
1, 1, .5, 1.9, .3, 1.5, .3, 0.13, -0.065156, 0.033684, 0.032099
1, 1, .5, 1.9, .3, 1.5, .3, 0.14, -0.069910, 0.034565, 0.031853
1, 1, .5, 2.0, .3, 1.5, .3, 0.05, -0.025266, 0.026334, 0.032738
1, 1, .5, 2.0, .3, 1.5, .3, 0.06, -0.030207, 0.027080, 0.032461
1, 1, .5, 2.0, .3, 1.5, .3, 0.07, -0.035112, 0.027838, 0.032180
1, 1, .5, 2.0, .3, 1.5, .3, 0.08, -0.039981, 0.028607, 0.031895
1, 1, .5, 2.0, .3, 1.5, .3, 0.08, -0.039981, 0.028607, 0.031895
1, 1, .5, 2.0, .3, 1.5, .3, 0.1, -0.049611, 0.030181, 0.031312
1, 1, .5, 2.0, .3, 1.5, .3, 0.11, -0.054373, 0.030986, 0.031014
1, 1, .5, 2.0, .3, 1.5, .3, 0.12, -0.059101, 0.031803, 0.030711
1, 1, .5, 2.0, .3, 1.5, .3, 0.13, -0.063794, 0.032633, 0.030403
1, 1, .5, 2.0, .3, 1.5, .3, 0.14, -0.068453, 0.033476, 0.030091
1, 1, .5, 2.1, .3, 1.5, .3, 0.05, -0.024754, 0.025615, 0.031567
1, 1, .5, 2.1, .3, 1.5, .3, 0.06, -0.029600, 0.026336, 0.031258
1, 1, .5, 2.1, .3, 1.5, .3, 0.07, -0.034411, 0.027069, 0.030943
1, 1, .5, 2.1, .3, 1.5, .3, 0.08, -0.039186, 0.027811, 0.030621
1, 1, .5, 2.1, .3, 1.5, .3, 0.08, -0.039186, 0.027811, 0.030621
1, 1, .5, 2.1, .3, 1.5, .3, 0.1, -0.048633, 0.029329, 0.029959
1, 1, .5, 2.1, .3, 1.5, .3, 0.11, -0.053305, 0.030104, 0.029617
1, 1, .5, 2.1, .3, 1.5, .3, 0.12, -0.057944, 0.030891, 0.029268
1, 1, .5, 2.1, .3, 1.5, .3, 0.13, -0.062549, 0.031688, 0.028911
1, 1, .5, 2.1, .3, 1.5, .3, 0.14, -0.067121, 0.032498, 0.028545
1, 1, .5, 2.2, .3, 1.5, .3, 0.05, -0.024284, 0.024961, 0.030508
1, 1, .5, 2.2, .3, 1.5, .3, 0.06, -0.029043, 0.025661, 0.030172
1, 1, .5, 2.2, .3, 1.5, .3, 0.07, -0.033767, 0.026370, 0.029829
1, 1, .5, 2.2, .3, 1.5, .3, 0.08, -0.038457, 0.027089, 0.029478
1, 1, .5, 2.2, .3, 1.5, .3, 0.08, -0.038457, 0.027089, 0.029478
1, 1, .5, 2.2, .3, 1.5, .3, 0.1, -0.047736, 0.028556, 0.028750
1, 1, .5, 2.2, .3, 1.5, .3, 0.11, -0.052326, 0.029305, 0.028373
1, 1, .5, 2.2, .3, 1.5, .3, 0.12, -0.056882, 0.030064, 0.027985
1, 1, .5, 2.2, .3, 1.5, .3, 0.13, -0.061407, 0.030834, 0.027587
1, 1, .5, 2.2, .3, 1.5, .3, 0.14, -0.065899, 0.031613, 0.027178
1, 1, .5, 2.3, .3, 1.5, .3, 0.05, -0.023853, 0.024364, 0.029547
1, 1, .5, 2.3, .3, 1.5, .3, 0.06, -0.028531, 0.025044, 0.029189
1, 1, .5, 2.3, .3, 1.5, .3, 0.07, -0.033175, 0.025732, 0.028822
1, 1, .5, 2.3, .3, 1.5, .3, 0.08, -0.037786, 0.026430, 0.028445
1, 1, .5, 2.3, .3, 1.5, .3, 0.08, -0.037786, 0.026430, 0.028445
1, 1, .5, 2.3, .3, 1.5, .3, 0.1, -0.046910, 0.027852, 0.027663
1, 1, .5, 2.3, .3, 1.5, .3, 0.11, -0.051423, 0.028578, 0.027256
1, 1, .5, 2.3, .3, 1.5, .3, 0.12, -0.055904, 0.029312, 0.026838
1, 1, .5, 2.3, .3, 1.5, .3, 0.13, -0.060354, 0.030056, 0.026406
1, 1, .5, 2.3, .3, 1.5, .3, 0.14, -0.064772, 0.030810, 0.025962
1, 1, .5, 2.4, .3, 1.5, .3, 0.05, -0.023454, 0.023817, 0.028670
1, 1, .5, 2.4, .3, 1.5, .3, 0.06, -0.028057, 0.024478, 0.028293
1, 1, .5, 2.4, .3, 1.5, .3, 0.07, -0.032628, 0.025148, 0.027906
1, 1, .5, 2.4, .3, 1.5, .3, 0.08, -0.037166, 0.025826, 0.027509
1, 1, .5, 2.4, .3, 1.5, .3, 0.08, -0.037166, 0.025826, 0.027509
1, 1, .5, 2.4, .3, 1.5, .3, 0.1, -0.046146, 0.027208, 0.026681
1, 1, .5, 2.4, .3, 1.5, .3, 0.11, -0.050589, 0.027912, 0.026250
1, 1, .5, 2.4, .3, 1.5, .3, 0.12, -0.055000, 0.028624, 0.025805
1, 1, .5, 2.4, .3, 1.5, .3, 0.13, -0.059380, 0.029346, 0.025347
1, 1, .5, 2.4, .3, 1.5, .3, 0.14, -0.063730, 0.030076, 0.024873
1, 1, .5, 1.4, .3, 1.6, .3, 0.05, -0.028771, 0.031993, 0.042838
1, 1, .5, 1.4, .3, 1.6, .3, 0.06, -0.034350, 0.032935, 0.042974
1, 1, .5, 1.4, .3, 1.6, .3, 0.07, -0.039887, 0.033898, 0.043138
1, 1, .5, 1.4, .3, 1.6, .3, 0.08, -0.045382, 0.034884, 0.043332
1, 1, .5, 1.4, .3, 1.6, .3, 0.08, -0.045382, 0.034884, 0.043332
1, 1, .5, 1.4, .3, 1.6, .3, 0.1, -0.056246, 0.036929, 0.043829
1, 1, .5, 1.4, .3, 1.6, .3, 0.11, -0.061617, 0.037992, 0.044141
1, 1, .5, 1.4, .3, 1.6, .3, 0.12, -0.066947, 0.039083, 0.044503
1, 1, .5, 1.4, .3, 1.6, .3, 0.13, -0.072239, 0.040205, 0.044921
1, 1, .5, 1.4, .3, 1.6, .3, 0.14, -0.077491, 0.041360, 0.045405
1, 1, .5, 1.5, .3, 1.6, .3, 0.05, -0.027805, 0.030554, 0.040387
1, 1, .5, 1.5, .3, 1.6, .3, 0.06, -0.033208, 0.031441, 0.040415
1, 1, .5, 1.5, .3, 1.6, .3, 0.07, -0.038571, 0.032346, 0.040461
1, 1, .5, 1.5, .3, 1.6, .3, 0.08, -0.043893, 0.033271, 0.040526
1, 1, .5, 1.5, .3, 1.6, .3, 0.08, -0.043893, 0.033271, 0.040526
1, 1, .5, 1.5, .3, 1.6, .3, 0.1, -0.054419, 0.035181, 0.040728
1, 1, .5, 1.5, .3, 1.6, .3, 0.11, -0.059623, 0.036170, 0.040870
1, 1, .5, 1.5, .3, 1.6, .3, 0.12, -0.064789, 0.037181, 0.041044
1, 1, .5, 1.5, .3, 1.6, .3, 0.13, -0.069916, 0.038218, 0.041256
1, 1, .5, 1.5, .3, 1.6, .3, 0.14, -0.075006, 0.039281, 0.041509
1, 1, .5, 1.6, .3, 1.6, .3, 0.05, -0.026953, 0.029298, 0.038266
1, 1, .5, 1.6, .3, 1.6, .3, 0.06, -0.032201, 0.030139, 0.038207
1, 1, .5, 1.6, .3, 1.6, .3, 0.07, -0.037410, 0.030996, 0.038160
1, 1, .5, 1.6, .3, 1.6, .3, 0.08, -0.042580, 0.031869, 0.038125
1, 1, .5, 1.6, .3, 1.6, .3, 0.08, -0.042580, 0.031869, 0.038125
1, 1, .5, 1.6, .3, 1.6, .3, 0.1, -0.052806, 0.033669, 0.038098
1, 1, .5, 1.6, .3, 1.6, .3, 0.11, -0.057863, 0.034596, 0.038109
1, 1, .5, 1.6, .3, 1.6, .3, 0.12, -0.062883, 0.035543, 0.038141
1, 1, .5, 1.6, .3, 1.6, .3, 0.13, -0.067866, 0.036510, 0.038195
1, 1, .5, 1.6, .3, 1.6, .3, 0.14, -0.072813, 0.037499, 0.038275
1, 1, .5, 1.7, .3, 1.6, .3, 0.05, -0.026196, 0.028192, 0.036411
1, 1, .5, 1.7, .3, 1.6, .3, 0.06, -0.031305, 0.028994, 0.036284
1, 1, .5, 1.7, .3, 1.6, .3, 0.07, -0.036376, 0.029810, 0.036162
1, 1, .5, 1.7, .3, 1.6, .3, 0.08, -0.041411, 0.030640, 0.036047
1, 1, .5, 1.7, .3, 1.6, .3, 0.08, -0.041411, 0.030640, 0.036047
1, 1, .5, 1.7, .3, 1.6, .3, 0.1, -0.051370, 0.032345, 0.035840
1, 1, .5, 1.7, .3, 1.6, .3, 0.11, -0.056295, 0.033222, 0.035749
1, 1, .5, 1.7, .3, 1.6, .3, 0.12, -0.061185, 0.034115, 0.035670
1, 1, .5, 1.7, .3, 1.6, .3, 0.13, -0.066040, 0.035025, 0.035603
1, 1, .5, 1.7, .3, 1.6, .3, 0.14, -0.070859, 0.035954, 0.035551
1, 1, .5, 1.8, .3, 1.6, .3, 0.05, -0.025518, 0.027211, 0.034777
1, 1, .5, 1.8, .3, 1.6, .3, 0.06, -0.030502, 0.027978, 0.034594
1, 1, .5, 1.8, .3, 1.6, .3, 0.07, -0.035450, 0.028758, 0.034412
1, 1, .5, 1.8, .3, 1.6, .3, 0.08, -0.040362, 0.029551, 0.034232
1, 1, .5, 1.8, .3, 1.6, .3, 0.08, -0.040362, 0.029551, 0.034232
1, 1, .5, 1.8, .3, 1.6, .3, 0.1, -0.050081, 0.031177, 0.033881
1, 1, .5, 1.8, .3, 1.6, .3, 0.11, -0.054888, 0.032010, 0.033710
1, 1, .5, 1.8, .3, 1.6, .3, 0.12, -0.059661, 0.032858, 0.033544
1, 1, .5, 1.8, .3, 1.6, .3, 0.13, -0.064400, 0.033721, 0.033383
1, 1, .5, 1.8, .3, 1.6, .3, 0.14, -0.069105, 0.034599, 0.033228
1, 1, .5, 1.9, .3, 1.6, .3, 0.05, -0.024907, 0.026334, 0.033326
1, 1, .5, 1.9, .3, 1.6, .3, 0.06, -0.029777, 0.027071, 0.033096
1, 1, .5, 1.9, .3, 1.6, .3, 0.07, -0.034613, 0.027820, 0.032866
1, 1, .5, 1.9, .3, 1.6, .3, 0.08, -0.039415, 0.028581, 0.032634
1, 1, .5, 1.9, .3, 1.6, .3, 0.08, -0.039415, 0.028581, 0.032634
1, 1, .5, 1.9, .3, 1.6, .3, 0.1, -0.048916, 0.030137, 0.032167
1, 1, .5, 1.9, .3, 1.6, .3, 0.11, -0.053617, 0.030933, 0.031932
1, 1, .5, 1.9, .3, 1.6, .3, 0.12, -0.058284, 0.031742, 0.031696
1, 1, .5, 1.9, .3, 1.6, .3, 0.13, -0.062918, 0.032565, 0.031460
1, 1, .5, 1.9, .3, 1.6, .3, 0.14, -0.067521, 0.033400, 0.031224
1, 1, .5, 2.0, .3, 1.6, .3, 0.05, -0.024352, 0.025545, 0.032028
1, 1, .5, 2.0, .3, 1.6, .3, 0.06, -0.029120, 0.026256, 0.031761
1, 1, .5, 2.0, .3, 1.6, .3, 0.07, -0.033854, 0.026977, 0.031491
1, 1, .5, 2.0, .3, 1.6, .3, 0.08, -0.038555, 0.027709, 0.031216
1, 1, .5, 2.0, .3, 1.6, .3, 0.08, -0.038555, 0.027709, 0.031216
1, 1, .5, 2.0, .3, 1.6, .3, 0.1, -0.047858, 0.029205, 0.030655
1, 1, .5, 2.0, .3, 1.6, .3, 0.11, -0.052461, 0.029969, 0.030368
1, 1, .5, 2.0, .3, 1.6, .3, 0.12, -0.057033, 0.030745, 0.030077
1, 1, .5, 2.0, .3, 1.6, .3, 0.13, -0.061572, 0.031532, 0.029781
1, 1, .5, 2.0, .3, 1.6, .3, 0.14, -0.066080, 0.032330, 0.029480
1, 1, .5, 2.1, .3, 1.6, .3, 0.05, -0.023846, 0.024831, 0.030862
1, 1, .5, 2.1, .3, 1.6, .3, 0.06, -0.028520, 0.025519, 0.030564
1, 1, .5, 2.1, .3, 1.6, .3, 0.07, -0.033161, 0.026215, 0.030260
1, 1, .5, 2.1, .3, 1.6, .3, 0.08, -0.037770, 0.026922, 0.029950
1, 1, .5, 2.1, .3, 1.6, .3, 0.08, -0.037770, 0.026922, 0.029950
1, 1, .5, 2.1, .3, 1.6, .3, 0.1, -0.046892, 0.028364, 0.029311
1, 1, .5, 2.1, .3, 1.6, .3, 0.11, -0.051406, 0.029100, 0.028982
