1,1,1,0.1,-0.089922,0.031922,0.031922
1,1,1,0.2,-0.167337,0.061278,0.061278
1,1,1,0.3,-0.234225,0.087987,0.087987
1,1,1,0.4,-0.292353,0.112078,0.112078
1,1,1,0.5,-0.343222,0.133653,0.133653
1,1,1,0.6,-0.388080,0.152840,0.152840
1,1,1,0.7,-0.427944,0.169782,0.169782
1,1,1,0.8,-0.463637,0.184618,0.184618
1,1,1,0.9,-0.463637,0.184618,0.184618
1,1,1,1.0,-0.463637,0.184618,0.184618
1,1,1,1.1,-0.463637,0.184618,0.184618
1,1,1,1.2,-0.463637,0.184618,0.184618
1,1,1,1.3,-0.463637,0.184618,0.184618
1,1,1,1.4,-0.463637,0.184618,0.184618
